Der Versuch Tomaten Reifegradbestimmung wurde mit dem Dpark fun NIR Triad durchgeführt. der misst 18 wellenlängen von 410 bis 940 nm. Die Umgebung war verdunkerlt und Klimatisiert auf 22°C.  Die Studenten  Leonhard, Samuel, Frederik und Luzia aheb die Messungen durchgeführt. Zur Kallibreirung wurde ein Refraktometer benutzt und der Frucktose gehalt der Früchte gemessen.Zielsetzung kalibreirung des NIR Sensors zu finden die am besten zu den gemessenen Daten passt

Counter;Messobjekt;Kurz;Tomate;Rispe;Reihe;Tag;Brix;Temp0;Temp1;Temp2;A_410;B_435;C_460;D_485;E_510;F_535;G_560;H_585;R_610;I_645;S_680;J_705;T_730;U_760;V_810;W_860;K_900;L_940
1096;20401T5;2To4Ri2Re5Ta;2To;4Ri;2Re;5Ta;6.3;37;44;34;1954.11;3346.22;4886.98;2081.82;3153.43;6261.61;450.30;857.11;64557.41;6183.19;14228.89;1191.37;7305.89;4490.05;10126.90;25227.41;7822.10;1865.96
1097;20401T5;2To4Ri2Re5Ta;2To;4Ri;2Re;5Ta;6.3;36;44;33;1484.08;3206.84;5157.04;4835.50;10055.66;15263.47;990.30;1929.83;39985.59;5480.29;14209.66;2011.79;4439.09;2603.11;7623.37;14179.14;10985.02;4383.28
1098;20401T5;2To4Ri2Re5Ta;2To;4Ri;2Re;5Ta;6.3;37;44;33;1773.58;2315.35;4170.99;1691.26;8007.27;4640.16;762.74;1708.85;46679.85;3566.40;15688.70;1976.59;4911.01;2782.55;9885.96;16751.77;6702.55;3472.33
1099;20401T5;2To4Ri2Re5Ta;2To;4Ri;2Re;5Ta;6.3;37;44;34;1419.84;2787.71;5284.86;1803.10;3200.38;5211.90;988.50;2199.62;69084.03;5455.81;18203.67;2434.64;6191.71;3418.18;11742.11;19519.44;7503.84;3973.30
1100;20401T5;2To4Ri2Re5Ta;2To;4Ri;2Re;5Ta;6.3;37;44;34;1466.19;2133.37;2933.15;1274.90;1831.55;6649.35;1069.17;2061.78;39393.28;6693.73;23755.61;2065.04;4664.69;2726.73;12646.66;15468.25;9878.85;5600.75
1101;20401T5;2To4Ri2Re5Ta;2To;4Ri;2Re;5Ta;6.3;37;44;34;836.78;2829.33;2526.62;1579.43;1862.10;4168.53;819.33;1912.13;4294967300.00;2591.34;27111.26;1898.52;7435.58;4411.89;17002.29;22904.77;4409.22;3801.84
1102;20401T5;2To4Ri2Re5Ta;2To;4Ri;2Re;5Ta;6.3;37;43;34;1194.59;2277.60;3055.20;1528.67;2161.65;3790.66;449.10;850.14;63149.53;3723.03;22655.95;1965.76;6662.86;4170.24;14609.08;28651.97;6652.55;2947.41
1103;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;41;33;1380.81;2291.15;2201.78;1114.89;1885.20;3153.36;654.38;1384.89;61707.48;6381.43;21637.21;2529.86;7186.96;4429.44;13430.33;25049.18;9031.79;3504.90
1104;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;35;42;33;1224.67;2055.94;3300.27;1539.86;2875.50;4266.52;499.67;1081.84;59961.30;4022.60;17198.08;1602.94;6656.72;4023.50;12739.95;28145.30;6560.31;2903.35
1105;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;42;33;1422.28;2624.13;3352.17;2419.90;2803.22;6946.14;688.70;1468.56;64556.27;3868.41;19159.68;2092.57;6579.22;3845.65;13592.58;24920.27;6421.60;3850.70
1106;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;43;33;1131.97;1855.57;3341.60;1002.20;2753.29;3197.78;473.18;810.44;48558.16;3684.36;12651.72;1414.30;6111.14;3698.11;9033.33;25796.87;9512.70;2302.75
1107;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;35;42;33;1697.95;2240.82;2664.05;1742.88;4125.09;4928.50;610.44;1313.55;53857.07;3492.49;15213.22;1662.51;5748.18;3344.01;11153.95;24443.86;7737.61;3156.23
1108;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;35;42;33;1340.15;2330.84;3900.94;1927.83;3870.26;5597.52;595.39;1265.82;52326.17;4548.80;16482.85;1676.49;5386.00;3159.78;11649.63;22625.64;8157.97;3128.45
1109;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;43;33;1889.87;2743.19;4184.45;2242.69;5563.96;6275.01;609.23;1283.52;64260.11;4212.03;19479.36;1718.91;7008.16;4146.32;13798.64;26719.42;6431.46;2609.28
1110;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;43;33;2003.72;3054.87;4155.62;2549.80;3056.56;8444.93;683.88;1450.33;57753.80;5528.75;22363.58;1992.84;6304.51;3582.47;14106.92;22115.60;7425.68;3162.93
1111;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;43;33;1618.26;2498.29;3435.78;1961.38;3786.06;5753.32;772.38;1702.42;65546.11;4493.00;20252.26;2120.10;6524.74;3699.70;13098.53;22667.12;7051.79;3309.49
1112;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;43;33;1396.26;2603.80;3057.13;2922.29;3245.08;7316.96;850.64;1899.80;57373.35;3351.02;17322.52;2228.86;5461.96;2939.67;14789.99;16784.27;5433.72;4143.81
1113;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;43;33;1668.68;2649.29;3416.56;1879.66;3269.67;5674.36;458.13;976.18;63393.29;3310.89;18668.01;1681.01;7194.63;4393.55;14160.46;30306.53;5523.14;2409.08
1114;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;43;33;1889.87;2251.46;3194.56;1686.96;3375.48;4518.20;506.29;986.37;44856.21;3538.50;20032.73;1225.22;5451.22;3319.29;13317.57;25932.50;6101.93;2258.69
1115;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;43;33;1668.68;3229.10;7064.74;3227.68;7850.05;9460.80;557.46;1162.83;52277.19;2703.92;17780.79;1639.49;6063.56;3626.33;12116.10;23536.99;5760.43;2788.40
1116;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;43;33;1733.73;2681.24;3432.90;1931.27;3170.57;6217.20;422.61;818.49;69066.95;3897.78;19081.78;1434.16;7807.74;4754.83;14714.55;30849.07;6013.92;1957.92
1117;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;43;33;1114.08;2043.35;3285.86;2060.31;3597.54;4932.73;564.68;1099.54;51689.44;5166.04;15181.86;1360.60;5623.11;3373.52;11120.69;24897.85;7979.83;2510.61
1118;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;43;33;1310.06;3231.04;5406.91;3736.09;9519.16;14887.72;825.35;1614.45;40278.33;5351.06;15998.26;1869.64;4429.12;2509.00;10625.01;15648.73;9409.20;3777.90
1119;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;43;33;1933.78;2796.42;2405.53;2309.79;2101.29;8344.82;507.49;996.03;49720.00;3077.40;22603.34;1395.80;5884.77;3505.91;14748.62;24304.86;6651.15;2530.73
1120;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;43;33;1458.87;2350.20;3866.34;1855.57;3447.76;5472.04;664.01;1421.90;57389.30;3773.94;22090.43;1838.95;5936.95;3517.87;14616.38;23572.86;5735.79;2993.39
1121;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;43;33;1693.89;2940.65;3765.43;3341.23;5412.70;8007.14;661.61;1340.37;53112.13;3152.29;16102.46;1704.02;5945.39;3462.04;12161.53;20881.42;5929.42;3208.91
1122;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;34;1955.74;2622.19;3522.28;1596.63;3513.33;5040.59;263.68;469.85;61640.27;5282.05;15819.20;1006.80;7812.34;4931.08;11805.39;33252.43;7531.30;1415.75
1123;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;33;2504.64;5295.69;6952.30;3512.42;7275.55;21689.34;1116.12;2142.23;42466.46;4295.24;19788.92;2583.11;4880.32;2411.71;11531.18;9502.46;7629.17;4569.11
1124;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;43;33;1108.39;2140.15;2443.97;1997.51;2311.42;5916.88;744.08;1620.89;46983.98;2209.05;14262.27;1845.72;4742.96;2726.73;11942.49;19445.46;5762.54;3837.28
1125;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;33;1202.72;2174.03;2493.95;1836.65;2189.97;5746.98;838.00;1931.44;72287.07;2386.25;18421.17;2394.03;6792.54;3980.43;14822.44;23506.73;4238.82;4086.33
1126;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;44;33;987.22;1847.83;2796.68;1405.66;2586.38;4176.99;667.63;1435.31;62701.88;3613.39;19133.38;1837.15;6154.11;3818.53;13012.53;26807.98;5558.35;3403.36
1127;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;44;34;1362.92;2306.64;4309.39;1346.30;3345.68;4809.36;549.03;986.91;52084.69;3994.21;17582.51;1624.15;6508.62;3840.07;12399.22;23498.88;7018.70;2391.84
1128;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;44;33;1387.31;2690.92;2777.46;3640.60;2271.93;8703.65;691.11;1380.60;45160.34;4148.40;15331.59;1611.06;4916.38;2765.81;12105.55;18266.20;8723.38;3516.39
1129;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;34;1586.55;2608.64;4149.85;1805.68;3060.29;5849.90;441.27;958.48;71494.29;2492.95;18494.01;1708.08;8078.61;5010.83;13395.45;31950.99;4863.38;2653.34
1130;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;43;33;2150.90;1836.21;2991.77;1343.72;2540.18;3951.40;574.92;1168.73;56815.21;3773.45;17759.55;1468.00;5815.71;3623.14;13216.97;27505.22;7979.12;3077.68
1131;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;34;5416.70;2964.85;2933.15;2029.34;2591.60;5960.59;598.40;1242.22;4294967300.00;3635.90;17769.67;1790.67;7785.48;4645.56;16247.01;27518.68;5930.12;2365.97
1132;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;34;1378.37;1725.86;4403.57;1167.37;4549.82;3987.35;660.40;1120.46;56913.17;5203.24;8597.02;1667.47;6734.22;4083.31;5611.45;24143.44;11948.26;2935.92
1133;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;34;1524.74;2530.24;2866.84;2313.23;3265.20;6061.40;486.42;960.09;57406.38;4237.48;12806.50;1410.24;6396.59;3942.15;10981.96;30997.04;9005.03;2786.49
1134;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;33;2281.02;2743.19;3475.19;1965.68;2669.84;6426.58;414.18;809.91;63556.17;5540.99;23292.28;1520.35;7049.60;4454.16;14860.57;31479.06;9406.38;2504.87
1135;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;34;1302.74;2191.45;2707.30;1329.96;1805.47;4441.36;461.74;861.94;48434.00;2446.94;14790.35;1265.83;6157.95;3660.63;11759.14;25049.18;6496.24;2212.71
1136;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;34;1085.62;1889.45;2196.98;1531.26;2175.06;4709.96;694.12;1507.18;68503.11;2423.94;16267.36;2050.15;6863.90;4284.29;15417.09;28853.75;4557.08;3822.92
1137;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;34;1306.81;2184.68;3298.35;1641.37;4596.02;4976.44;679.67;1394.54;63163.20;4797.46;14344.21;1819.10;6481.00;3812.95;10890.29;24200.61;8689.58;3486.70
1138;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;34;1087.24;1451.93;4995.58;861.98;3996.19;2662.70;459.33;728.38;57203.63;4423.00;17065.56;1423.33;6786.40;4226.87;10081.47;28599.29;8714.23;1867.87
1139;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;44;34;880.69;1577.77;2555.45;868.00;2956.72;2736.72;234.78;358.29;47670.83;2558.55;14021.50;609.68;5949.23;3778.66;10775.09;31066.54;5520.32;1015.36
1140;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;43;34;1036.83;2085.94;2157.58;2152.36;1845.71;7555.95;756.12;1558.13;52391.10;2400.93;14778.21;1883.18;4924.05;2919.73;13910.59;21058.53;4582.43;4454.16
1141;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;34;1561.34;2428.60;2650.60;1868.48;3830.76;5877.40;565.29;1210.57;63657.55;3540.45;13525.79;1715.76;6958.29;4115.21;12392.73;27497.38;6492.01;2913.88
1142;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;34;1875.23;2629.94;4218.09;2053.43;3738.37;5950.72;775.39;1739.96;73804.30;3872.82;23324.65;2158.46;7328.15;4140.73;15013.09;23962.96;5198.54;3187.84
1143;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;44;34;1078.30;1867.19;2910.08;1367.81;4640.73;3868.92;533.98;1108.66;50672.26;4436.21;12617.32;1477.48;5656.87;3411.00;9301.85;23541.48;8407.23;3274.05
1144;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;34;1202.72;2126.60;2790.91;1626.74;2429.16;4789.62;796.46;1770.53;68627.27;3971.69;14233.94;2121.45;6828.61;3984.42;11271.58;22818.45;7277.82;3730.96
1145;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;34;830.27;1556.47;1153.27;944.56;1084.92;2399.04;490.03;1027.13;44856.21;5261.98;20260.35;1361.50;5376.02;3426.15;14308.92;22228.82;11215.98;3349.72
1146;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;34;1342.59;2224.36;2932.19;1283.50;1908.30;3518.54;375.05;779.34;59507.95;3995.68;18184.45;1223.86;7300.52;4549.86;11302.41;31512.69;7065.88;1973.24
1147;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;34;772.54;2084.98;5721.18;1350.60;2551.36;3864.69;851.24;1897.12;67324.19;7308.52;24488.05;2287.98;7015.07;4575.38;14985.51;29079.06;9911.24;4139.98
1148;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;34;958.76;1624.23;2650.60;1124.35;5601.22;2803.70;329.90;520.81;42696.55;3406.34;10648.65;1041.10;5292.38;3388.67;8772.10;29740.44;9021.22;1640.86
1149;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;34;1578.41;2970.66;2621.77;3096.92;2570.73;8437.17;775.39;1684.72;61915.93;4332.93;11309.26;2179.22;6192.48;3380.70;9795.91;19002.67;9047.28;3986.72
1150;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;36;44;34;960.38;1930.10;4100.84;1634.49;2077.45;4513.97;581.54;1189.65;60182.27;5730.42;20608.36;1762.69;6662.09;4236.44;14250.51;27856.09;10030.23;4515.47
1151;30401T5;3To4Ri2Re5Ta;3To;4Ri;2Re;5Ta;6.3;37;44;34;1312.50;2200.16;1717.41;2263.33;1417.26;5591.88;630.30;1211.11;38765.65;3271.73;15666.44;1635.43;4903.34;2958.01;11681.26;23959.60;8374.84;3258.72
1152;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;42;33;1291.36;2151.77;2003.81;1021.12;1358.39;1545.31;834.38;1346.27;24858.86;6027.54;3601.48;2216.22;3018.74;1105.37;2866.98;2822.60;12901.65;5440.78
1153;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;43;33;1828.07;3385.91;2014.38;2136.01;1367.33;6681.78;1078.80;1774.29;54744.40;6004.04;3591.36;2069.56;6267.68;3678.17;2742.04;15773.16;12888.27;4548.99
1154;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;43;33;2290.77;4231.90;9710.53;3195.85;6657.83;7063.17;2011.31;3363.53;4294967300.00;5169.47;23507.76;2404.40;5599.32;3155.00;10562.54;16195.76;6703.96;3862.19
1155;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;43;33;2241.17;3715.98;13116.52;2667.65;6582.57;6265.14;1383.41;2364.82;63034.48;5064.23;16392.81;2122.81;6159.48;3745.96;7298.05;18460.12;6171.64;3250.10
1156;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;43;33;1985.83;3952.16;6448.70;2964.44;4424.64;5037.06;2052.85;3699.83;55538.32;6890.50;13263.77;2966.25;3791.45;2153.31;7856.20;14517.67;9888.70;4564.32
1157;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;44;33;3948.88;3660.81;6127.71;2493.88;4657.87;7018.05;1181.14;2148.13;50640.36;6470.52;13710.92;1795.63;5778.11;3652.65;7487.07;23947.27;8951.52;3025.96
1158;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;36;43;33;1054.72;2181.77;5796.14;1606.96;4150.43;3089.21;752.51;1316.23;43496.17;6388.29;18267.40;1146.24;4313.25;2687.65;12227.24;17314.49;7571.44;2773.08
1159;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;36;43;33;1292.98;2865.15;4538.12;2253.87;3289.05;5174.54;1447.23;2430.26;34620.61;6038.79;10488.81;1764.04;3155.32;1930.80;7839.16;11744.40;10538.61;3369.84
1160;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;43;33;806.69;2442.15;4677.47;1808.26;3781.59;3673.64;1344.89;2382.52;30703.38;6465.63;11278.91;2084.90;3037.92;1941.17;6936.23;11170.46;10528.05;4656.28
1161;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;36;43;33;914.85;1752.00;3176.30;1261.13;2370.29;3479.77;904.82;1532.39;26076.52;4720.61;10153.95;1280.72;3144.58;2211.53;6433.25;23206.31;10113.32;3139.95
1162;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;43;34;1817.49;3563.04;5188.75;2493.88;3571.46;7209.81;1170.91;1944.32;34604.66;5421.06;10644.60;1595.72;3384.76;1968.28;5673.11;9938.51;9219.08;3344.93
1163;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;44;33;1625.58;2159.51;3842.31;1369.53;2326.33;2175.56;943.35;1504.50;65923.14;5388.76;31042.54;1434.61;7834.60;4860.10;15308.39;29182.19;8415.68;3071.94
1164;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;44;34;3791.12;2881.60;4614.04;1669.76;3192.18;4006.39;622.48;1113.49;45516.87;5630.07;14094.34;1471.16;4987.74;3051.32;9110.40;22874.50;8015.03;2877.48
1165;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;43;33;1282.41;3291.05;3644.33;2425.06;2606.50;4619.01;1954.72;3616.16;28278.32;2905.10;11997.18;2756.40;1487.88;826.23;8991.95;5664.26;5783.67;5572.97
1166;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;43;33;956.32;2664.78;4252.68;2019.02;2661.64;5715.25;1074.58;1855.82;28549.42;3979.52;14782.26;1571.35;2556.79;1505.72;10504.13;8667.33;8802.95;4003.00
1167;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;44;34;2333.87;3643.38;6772.58;2518.83;4575.90;8953.21;432.84;612.53;43300.25;5969.29;11227.31;907.97;5917.00;3588.85;6367.54;17871.61;7151.07;1907.15
1168;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;44;34;1943.54;3806.00;7260.80;2452.59;9917.07;13612.41;1010.17;1583.34;27146.10;3997.15;23081.85;1352.93;3277.33;2001.78;11933.56;11793.72;7711.56;3939.78
1169;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;44;34;1781.71;2354.07;3086.92;2575.61;3461.92;4908.05;544.82;846.38;42333.19;1447.90;22422.25;854.72;5695.24;3762.71;19762.18;44248.02;2499.64;1787.41
1170;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;44;34;1917.52;3443.99;4224.81;2354.52;2888.91;6813.61;972.24;1675.06;43368.60;4308.95;14912.76;1647.61;4066.16;2366.25;8984.65;11287.04;6379.35;3129.41
1171;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;44;34;2439.59;3636.61;6541.92;2450.01;4384.40;7616.58;649.57;1036.25;42256.88;7653.61;11610.73;1276.66;5538.70;3376.71;6902.16;16419.96;8632.55;2398.54
1172;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;44;34;2295.65;5065.31;6708.19;13675.49;9826.16;12534.50;1517.66;2628.71;32643.20;3820.44;24860.34;2593.04;3717.79;2182.82;12498.20;13256.58;5694.24;4816.24
1173;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;45;34;1950.86;1638.75;2271.94;1233.61;2097.57;3046.91;794.65;1236.85;61049.10;2342.68;28825.00;1245.98;7169.31;4431.83;16029.59;33519.22;2534.84;2005.81
1174;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;44;34;1944.35;1980.44;12834.93;1274.90;14261.98;3689.15;495.45;747.69;66812.75;4804.80;19203.18;1121.42;8086.28;4915.13;10784.02;36591.80;8267.81;1546.03
1175;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;44;34;2149.28;3700.49;6508.29;2468.93;4103.49;7734.31;1069.17;1690.62;38343.06;6870.92;11558.12;1625.50;4052.35;2355.88;6832.39;10964.20;8679.73;2892.81
1176;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;38;45;34;2979.55;4137.04;7492.41;2660.77;4757.72;8446.34;1220.27;1891.75;4294967300.00;8233.65;15241.55;1650.32;7702.61;4927.89;8308.88;17564.47;9319.77;1978.99
1177;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;38;45;34;1668.68;1916.55;2595.82;2102.47;3173.55;4828.39;1378.60;2309.58;43124.84;3925.19;23495.62;2097.54;4565.70;2770.59;13247.80;20305.24;5375.98;3689.77
1178;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;44;34;1101.07;2600.90;3506.90;1816.86;2427.67;3938.71;1061.34;1969.52;43095.22;3593.32;21431.85;1852.49;4553.43;2836.79;12352.17;18308.79;4878.87;3260.64
1179;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;44;34;1485.71;3139.08;3316.61;2246.99;2666.86;5146.34;1468.90;2710.24;37421.56;3439.62;27964.08;2190.50;2985.74;1757.74;16807.59;11025.85;5253.46;4207.03
1180;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;38;44;34;1832.13;3537.88;5855.73;2536.03;3898.57;5857.66;1603.75;3012.21;46905.38;4055.39;23586.67;2621.47;4060.79;2430.85;11854.87;15174.56;5987.16;4374.66
1181;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;38;45;34;1931.34;2269.86;5989.32;2930.03;11551.16;5753.32;942.14;1596.22;62837.43;6526.81;17570.37;1663.86;6907.64;4269.93;9422.73;26663.38;10161.90;2763.50
1182;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;44;34;1542.63;1611.65;3928.81;2090.42;2984.29;3749.07;699.53;1133.87;65230.59;6168.02;16806.57;1081.71;7145.52;4500.42;8913.26;30123.81;8899.41;1934.93
1183;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;38;44;34;1099.44;1727.80;9567.34;1411.68;13826.07;3371.91;843.41;1322.67;57897.32;4937.45;11611.74;1479.29;6184.04;3899.88;7221.79;24588.46;12194.71;2668.67
1184;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;37;45;34;973.40;2841.92;5017.69;1774.71;3686.95;4941.89;1436.99;2612.09;33969.07;6519.96;13785.78;2276.69;3706.28;2386.98;8424.89;19099.07;9889.41;4276.95
1185;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;38;45;34;1546.70;1809.11;4506.40;2086.98;3782.33;4393.42;583.95;907.53;71720.96;6587.51;13770.61;1306.45;7946.63;4962.98;8911.64;29923.15;9993.62;1890.86
1186;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;38;45;34;2092.35;3697.59;4461.23;2540.34;6595.98;7240.82;1073.98;1819.34;43310.51;5422.04;19929.54;1608.80;4375.40;2615.07;10467.63;13525.62;9785.20;2815.22
1187;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;38;44;34;2429.02;3278.47;5150.31;2248.71;3516.32;5214.72;1325.62;2455.47;42265.99;4981.50;6461.42;2080.84;3889.67;2343.92;3835.61;14534.49;8317.81;3825.79
1188;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;38;45;35;2507.08;4137.04;6270.91;2825.94;4542.37;6371.59;1922.21;3397.86;72796.23;3102.85;16335.14;2625.98;5120.49;2985.92;7180.42;16120.66;4326.13;3840.16
1189;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;38;45;34;1480.02;2799.33;6618.81;1934.72;4796.47;5449.48;1387.03;2447.42;4294967300.00;2873.28;18608.33;2453.14;7295.15;4189.38;8067.93;22151.47;3668.48;3519.27
1190;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;38;45;35;2136.27;3226.20;4661.13;3706.84;8469.26;5034.24;1379.80;2356.24;68658.02;8078.48;10100.33;1841.21;7037.32;4643.17;5230.16;22364.46;13647.31;2936.87
1191;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;38;45;34;2161.48;2309.54;4179.64;1656.85;5280.81;4805.83;577.33;938.10;4294967300.00;8358.47;9997.14;1154.37;8642.61;5411.19;5164.45;32699.79;13037.54;1629.36
1192;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;38;45;35;2046.81;5137.91;6616.89;7789.62;4898.55;17725.25;1184.75;2230.73;44448.43;4223.78;23137.49;2037.52;4930.96;3020.22;11899.49;19998.09;5568.91;4321.02
1193;40402T5;4To4Ri2Re5Ta;4To;4Ri;2Re;5Ta;6.533333333;38;45;35;1687.38;3963.78;7328.07;2925.73;4806.90;6934.16;1626.02;3077.11;37528.63;7230.20;9550.00;2661.63;3727.00;2239.44;4011.66;11576.25;9425.39;4449.37
